 Age,RACE,famsize,INCOME,REGION,categories,colors,prices.amountMax,prices.amountMin,prices.color,prices.isSale,gender
32,WHITE,4,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,All Women's Shoes,Women's Boots","Stone,Black,Grey,Taupe",64.99,33.99,Taupe,FALSE,Female
27,WHITE,3,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Stone,Black,Grey,Taupe",69.99,43.99,Silver,FALSE,Female
35,WHITE,3,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Stone,Black,Grey,Taupe",69.99,43.99,Black,FALSE,Female
33,ASIAN,2,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Stone,Black,Grey,Taupe",69.99,54.99,Rose Gold,FALSE,Female
38,WHITE,3,MINCOME,NORTHEAST,"Womens,Shoes,Pumps,Heels,Journee Collection","Stone,Black,Grey,Taupe",69.99,69.99,Rose Gold,FALSE,Female
26,WHITE,5,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Stone,Black,Grey,Taupe",69.99,43.99,Rose Gold,FALSE,Female
42,WHITE,3,HINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Stone,Black,Grey,Taupe",69.99,46.74,Gold,FALSE,Female
39,WHITE,3,MINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Stone,Black,Grey,Taupe",69.99,46.74,Silver,FALSE,Female
40,WHITE,4,HINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Stone,Black,Grey,Taupe",69.99,41.24,Rose Gold,FALSE,Female
34,WHITE,1,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Stone,Black,Grey,Taupe",69.99,54.99,Silver,FALSE,Female
44,WHITE,4,NPOOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Stone,Black,Grey,Taupe",69.99,41.24,Black,FALSE,Female
45,WHITE,5,LINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Stone,Black,Grey,Taupe",69.99,46.74,Rose Gold,FALSE,Female
39,BLACK,2,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Stone,Black,Grey,Taupe",69.99,46.74,Silver,FALSE,Female
33,WHITE,3,LINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Stone,Black,Grey,Taupe",69.99,46.74,Black,FALSE,Female
38,WHITE,5,LINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection","Stone,Black,Grey,Taupe",69.99,69.99,Gold,FALSE,Female
41,WHITE,6,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection","Stone,Black,Grey,Taupe",69.99,41.24,Silver,FALSE,Female
42,ASIAN,5,HINCOME,NORTHEAST,"Womens,Shoes,Loafers,Journee Collection","Stone,Black,Grey,Taupe",54.99,35.99,Navy,FALSE,Female
45,WHITE,2,HINCOME,MIDWEST,"Womens,Shoes,Loafers,Journee Collection","Stone,Black,Grey,Taupe",54.99,54.99,Black,FALSE,Female
36,WHITE,2,POOR,SOUTH,"Womens,Shoes,Loafers,Journee Collection","Stone,Black,Grey,Taupe",54.99,54.99,Gray,FALSE,Female
36,WHITE,8,LINCOME,SOUTH,"Womens,Shoes,Loafers,Journee Collection","Stone,Black,Grey,Taupe",54.99,54.99,Navy,FALSE,Female
27,BLACK,1,MINCOME,NORTHEAST,"Womens,Shoes,Loafers,Journee Collection","Stone,Black,Grey,Taupe",54.99,44.99,Black,FALSE,Female
31,ASIAN,4,HINCOME,NORTHEAST,"Womens,Shoes,Loafers,Journee Collection","Stone,Black,Grey,Taupe",54.99,54.99,Navy,FALSE,Female
39,WHITE,4,HINCOME,NORTHEAST,"Womens,Shoes,Loafers,Journee Collection","Stone,Black,Grey,Taupe",54.99,35.99,Navy,FALSE,Female
35,WHITE,2,HINCOME,NORTHEAST,"Womens,Shoes,Loafers,Journee Collection","Stone,Black,Grey,Taupe",54.99,44.99,Gray,FALSE,Female
35,WHITE,1,NPOOR,SOUTH,"Womens,Shoes,Loafers,Journee Collection","Stone,Black,Grey,Taupe",54.99,35.99,Black,FALSE,Female
42,WHITE,2,HINCOME,WEST,"Womens,Shoes,Loafers,Journee Collection","Stone,Black,Grey,Taupe",54.99,38.24,Navy,FALSE,Female
44,WHITE,4,POOR,WEST,"Womens,Shoes,Loafers,Journee Collection","Stone,Black,Grey,Taupe",54.99,38.24,Gray,FALSE,Female
45,WHITE,5,HINCOME,NORTHEAST,"Womens,Shoes,Loafers,Journee Collection","Stone,Black,Grey,Taupe",54.99,54.99,Navy,FALSE,Female
26,WHITE,7,MINCOME,MIDWEST,"Womens,Shoes,Loafers,Journee Collection","Stone,Black,Grey,Taupe",54.99,54.99,Gray,FALSE,Female
31,WHITE,3,NPOOR,SOUTH,"Womens,Shoes,Loafers,Journee Collection","Stone,Black,Grey,Taupe",54.99,44.99,Black,FALSE,Female
27,WHITE,4,HINCOME,MIDWEST,"Womens,Shoes,Loafers,Journee Collection","Stone,Black,Grey,Taupe",54.99,38.24,Black,FALSE,Female
42,BLACK,2,LINCOME,MIDWEST,"Womens,Shoes,Loafers,Journee Collection","Stone,Black,Grey,Taupe",54.99,33.74,Black,FALSE,Female
43,BLACK,2,LINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,74.99,Gray,FALSE,Female
43,ASIAN,1,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,15.99,Gray,FALSE,Female
35,WHITE,4,MINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,50.99,Taupe,FALSE,Female
30,WHITE,3,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,59.99,Taupe,FALSE,Female
37,WHITE,5,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,59.99,Gray,FALSE,Female
28,WHITE,5,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,44.99,Taupe,FALSE,Female
34,WHITE,2,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,16.99,Black,FALSE,Female
34,WHITE,2,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,59.99,Gray,FALSE,Female
36,BLACK,7,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,16.99,Gray,FALSE,Female
35,WHITE,6,LINCOME,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,14.99,Black,FALSE,Female
39,BLACK,6,POOR,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,74.99,Black,FALSE,Female
30,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,47.99,Gray,FALSE,Female
42,WHITE,4,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",39.99,39.99,Black,FALSE,Female
41,WHITE,5,LINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,74.99,Taupe,FALSE,Female
26,WHITE,4,LINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,47.99,Black,FALSE,Female
34,WHITE,3,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,47.99,Gray,FALSE,Female
40,WHITE,3,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,14.99,Taupe,FALSE,Female
26,WHITE,2,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,50.99,Taupe,FALSE,Female
42,WHITE,4,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,14.99,Gray,FALSE,Female
27,WHITE,2,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,50.99,Black,FALSE,Female
44,WHITE,6,NPOOR,NORTHEAST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,47.99,Black,FALSE,Female
46,WHITE,2,POOR,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,16.99,Gray,FALSE,Female
35,WHITE,4,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,59.99,Gray,FALSE,Female
25,BLACK,7,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,16.99,Gray,FALSE,Female
43,WHITE,5,POOR,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,59.99,Black,FALSE,Female
42,WHITE,4,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,44.99,Taupe,FALSE,Female
32,WHITE,1,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,47.99,Taupe,FALSE,Female
25,WHITE,2,LINCOME,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,47.99,Black,FALSE,Female
30,WHITE,2,LINCOME,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,50.99,Gray,FALSE,Female
44,WHITE,7,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,47.99,Gray,FALSE,Female
40,WHITE,3,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,59.99,Taupe,FALSE,Female
46,WHITE,2,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,47.99,Taupe,FALSE,Female
41,WHITE,5,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,74.99,Black,FALSE,Female
26,BLACK,3,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,44.99,Black,FALSE,Female
45,WHITE,7,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,50.99,Taupe,FALSE,Female
38,WHITE,4,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,50.99,Taupe,FALSE,Female
39,WHITE,4,LINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,50.99,Gray,FALSE,Female
40,WHITE,2,POOR,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,59.99,Taupe,FALSE,Female
45,WHITE,2,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,14.99,Gray,FALSE,Female
38,WHITE,4,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,50.99,Gray,FALSE,Female
27,WHITE,5,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,59.99,Black,FALSE,Female
34,WHITE,1,HINCOME,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,14.99,Gray,FALSE,Female
34,WHITE,3,LINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,50.99,Gray,FALSE,Female
35,WHITE,3,LINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,44.99,Black,FALSE,Female
33,WHITE,1,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,50.99,Black,FALSE,Female
45,WHITE,3,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,16.99,Taupe,FALSE,Female
45,BLACK,3,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,50.99,Taupe,FALSE,Female
26,WHITE,4,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,74.99,Gray,FALSE,Female
40,WHITE,4,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,74.99,Gray,FALSE,Female
30,WHITE,1,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,44.99,Gray,FALSE,Female
25,WHITE,2,LINCOME,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,47.99,Black,FALSE,Female
33,WHITE,3,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,14.99,Gray,FALSE,Female
38,ASIAN,7,LINCOME,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,47.99,Taupe,FALSE,Female
29,WHITE,2,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,44.99,Black,FALSE,Female
30,BLACK,7,MINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,14.99,Taupe,FALSE,Female
25,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,59.99,Black,FALSE,Female
44,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,59.99,Taupe,FALSE,Female
38,WHITE,2,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,44.99,Black,FALSE,Female
31,WHITE,2,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,50.99,Black,FALSE,Female
41,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,47.99,Black,FALSE,Female
35,BLACK,8,POOR,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,44.99,Gray,FALSE,Female
29,WHITE,4,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,59.99,Gray,FALSE,Female
36,NATIV,3,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",39.99,23.88,Black,TRUE,Female
38,BLACK,2,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,50.99,Black,FALSE,Female
39,BLACK,3,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,16.99,Black,FALSE,Female
43,WHITE,1,POOR,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,50.99,Gray,FALSE,Female
40,WHITE,5,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,14.99,Taupe,FALSE,Female
33,WHITE,5,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,14.99,Gray,FALSE,Female
41,WHITE,3,LINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,74.99,Taupe,FALSE,Female
33,WHITE,3,POOR,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,14.99,Taupe,FALSE,Female
33,WHITE,4,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,50.99,Black,FALSE,Female
46,WHITE,3,HINCOME,NORTHEAST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,44.99,Taupe,FALSE,Female
43,WHITE,5,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,44.99,Gray,FALSE,Female
34,WHITE,1,MINCOME,WEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,16.99,Black,FALSE,Female
31,WHITE,2,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,59.99,Taupe,FALSE,Female
41,WHITE,2,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,47.99,Taupe,FALSE,Female
32,WHITE,2,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,74.99,Taupe,FALSE,Female
28,WHITE,6,HINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,44.99,Taupe,FALSE,Female
37,WHITE,3,HINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,59.99,Black,FALSE,Female
37,WHITE,4,LINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,50.99,Gray,FALSE,Female
41,WHITE,5,MINCOME,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,74.99,Gray,FALSE,Female
41,WHITE,1,MINCOME,SOUTH,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,14.99,Taupe,FALSE,Female
32,OTHER,2,POOR,MIDWEST,"Womens,Shoes,Boots,Journee Collection,Clothing,Women's Shoes,All Women's Shoes","Black,Grey,Taupe",74.99,14.99,Taupe,FALSE,Female
33,WHITE,5,LINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,54.99,Pewter,FALSE,Female
44,WHITE,5,POOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,35.99,Black,FALSE,Female
36,WHITE,4,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,44.99,Black,FALSE,Female
35,WHITE,5,LINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,33.74,Taupe,FALSE,Female
33,BLACK,5,HINCOME,NORTHEAST,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,38.24,Silver,FALSE,Female
33,BLACK,2,POOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,44.99,Red,FALSE,Female
36,WHITE,4,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,35.99,Silver,FALSE,Female
32,WHITE,4,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,44.99,Pewter,FALSE,Female
38,WHITE,5,POOR,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,44.99,Pewter,FALSE,Female
46,WHITE,5,LINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,44.99,Taupe,FALSE,Female
40,WHITE,5,NPOOR,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,38.24,Silver,FALSE,Female
45,BLACK,6,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,44.99,Black,FALSE,Female
45,BLACK,6,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,54.99,Silver,FALSE,Female
44,BLACK,2,LINCOME,NORTHEAST,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,35.99,Silver,FALSE,Female
43,WHITE,5,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,33.74,Silver,FALSE,Female
27,WHITE,1,MINCOME,MIDWEST,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,54.99,Black,FALSE,Female
25,WHITE,2,HINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,35.99,Pewter,FALSE,Female
25,WHITE,2,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,44.99,Taupe,FALSE,Female
28,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,33.74,Pewter,FALSE,Female
42,WHITE,4,MINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,54.99,Red,FALSE,Female
44,WHITE,2,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,35.99,Taupe,FALSE,Female
43,WHITE,1,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,33.74,Black,FALSE,Female
44,ASIAN,4,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,38.24,Taupe,FALSE,Female
46,BLACK,5,LINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,54.99,Pewter,FALSE,Female
27,WHITE,4,HINCOME,SOUTH,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,33.74,Pewter,FALSE,Female
42,WHITE,4,HINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,38.24,Pewter,FALSE,Female
28,WHITE,6,POOR,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,38.24,Black,FALSE,Female
31,ASIAN,6,MINCOME,WEST,"Womens,Shoes,Pumps,Heels,Journee Collection,Clothing,Women's Shoes,Women's Dress Shoes,All Women's Shoes","Black,Pewter,Silver,Red,Taupe",54.99,44.99,Red,FALSE,Female
